Artist,Track,Year,Month,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Followers,Target
eli young band,crazy girl,2011,01,0.358,0.708,4.0,-3.736,1.0,0.0315,0.0006,0.00498,0.281,0.227,150.966,250611,1
kenny chesney,live a little,2010,09,0.642,0.886,7.0,-6.151,1.0,0.04,0.0207,0.0275,0.391,0.287,123.985,276,1
ronnie dunn,bleed red,2011,06,0.487,0.668,10.0,-4.251,1.0,0.0321,0.346,4.56e-05,0.107,0.184,90.083,87384,1
dj khaled ,welcome to my hood,2011,01,0.583,0.804,7.0,-4.074,1.0,0.273,0.0227,0.0,0.228,0.463,139.594,12217783,1
sunny sweeney,from a table away,2011,01,0.547,0.805,8.0,-4.34,1.0,0.0293,0.0393,1.75e-05,0.332,0.557,110.027,31386,1
keith urban,without you,2010,01,0.496,0.397,1.0,-10.534,1.0,0.0299,0.463,6.54e-06,0.128,0.611,160.021,47839,1
taio cruz ,higher,2010,01,0.528,0.9,8.0,-4.301,0.0,0.0759,0.0349,0.0,0.144,0.558,127.986,3255,1
tim mcgraw,felt good on my lips,2010,11,0.56,0.869,3.0,-3.804,1.0,0.0387,0.024,2.94e-06,0.136,0.519,136.001,28826,1
mann,buzzin',2010,01,0.723,0.949,7.0,-4.216,0.0,0.228,0.132,0.0,0.355,0.59,104.004,78811,1
miguel,sure thing,2010,11,0.684,0.603,11.0,-8.127,0.0,0.0989,0.0275,0.000311,0.191,0.504,81.0,355127,1
travis porter,bring it back,2012,05,0.944,0.76,11.0,-4.355,0.0,0.0851,0.116,0.0,0.113,0.545,98.001,124604,1
snoop dogg ,boom,2011,01,0.498,0.875,6.0,-5.602,0.0,0.399,0.168,0.0,0.028,0.397,103.732,98740,1
chris brown,no bs,2011,03,0.426,0.612,1.0,-6.359,0.0,0.0567,0.12,0.0,0.119,0.106,172.171,54800,1
marsha ambrosius,far away,2011,02,0.433,0.668,9.0,-6.544,1.0,0.211,0.221,0.0,0.126,0.351,70.478,873,1
waka flocka flame ,grove st. party,2010,10,0.705,0.702,0.0,-4.783,0.0,0.108,0.138,0.0,0.364,0.771,140.059,216370,1
christina perri,arms,2011,05,0.463,0.755,4.0,-7.244,1.0,0.0634,0.11,4.89e-06,0.103,0.252,145.319,20470587,1
chris young,tomorrow,2011,07,0.441,0.644,11.0,-5.774,1.0,0.0363,0.56,0.0,0.109,0.349,141.733,382,1
chris young,voices,2009,08,0.552,0.788,0.0,-4.112,1.0,0.0525,0.38,0.0,0.15,0.641,76.528,420559,1
kirk franklin,i smile,2011,03,0.745,0.753,1.0,-2.408,1.0,0.164,0.223,0.0,0.705,0.589,144.057,1461,1
foo fighters,rope,2011,04,0.511,0.728,11.0,-4.874,0.0,0.037,2.52e-05,7.41e-05,0.0725,0.541,138.179,182053,1
miranda cosgrove,dancing crazy,2010,12,0.667,0.813,9.0,-4.357,1.0,0.0553,0.00103,0.0,0.0861,0.636,105.976,9603553,1
britney spears,...baby one more time,1999,01,0.759,0.699,0.0,-5.745,0.0,0.0307,0.202,0.000131,0.443,0.907,92.96,653631,1
monica,angel of mine,1998,07,0.592,0.562,10.0,-6.869,0.0,0.0239,0.00373,3.23e-05,0.223,0.208,90.16,182053,1
brandy,have you ever?,1998,05,0.698,0.533,2.0,-6.246,1.0,0.0437,0.542,0.0,0.333,0.275,134.001,0,1
third eye blind,jumper,1997,04,0.599,0.543,0.0,-9.226,1.0,0.0302,0.0129,0.00193,0.291,0.624,91.105,3285,1
sarah mclachlan,angel,1997,08,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,9358614,1
eagle-eye cherry,save tonight,1998,07,0.547,0.693,0.0,-8.786,1.0,0.0353,9.24e-05,5.46e-05,0.113,0.583,119.567,13996845,1
goo goo dolls,slide,1998,09,0.395,0.843,8.0,-4.476,1.0,0.0374,0.00483,0.0,0.0404,0.481,112.423,34418804,1
gerald levert,taking everything,2010,08,0.679,0.71,3.0,-5.395,0.0,0.0453,0.0887,0.0,0.107,0.299,113.769,1372,1
total ,trippin',1998,10,0.753,0.831,11.0,-6.431,0.0,0.0958,0.173,1.23e-05,0.0927,0.505,124.151,3755890,1
will smith,miami,1997,10,0.877,0.534,1.0,-6.18,1.0,0.151,0.0339,1.73e-05,0.0441,0.89,108.171,1148002,1
mark chesnutt,i don't want to miss a thing,1999,01,0.493,0.49,10.0,-10.316,1.0,0.0345,0.0329,0.0,0.245,0.159,122.087,7207844,1
lauryn hill,doo wop ,1998,08,0.535,0.505,2.0,-8.926,0.0,0.245,0.0393,0.0,0.0923,0.495,99.935,9669665,1
jay-z ,can i get a...,1998,01,0.791,0.665,8.0,-9.496,0.0,0.352,0.12,0.000161,0.0961,0.792,177.097,22668219,1
dru hill,these are the times,1998,01,0.717,0.483,9.0,-9.314,0.0,0.0284,0.13,0.0,0.0866,0.352,109.961,3742264,1
shania twain,from this moment on,2004,01,0.46,0.505,9.0,-5.487,1.0,0.0266,0.42,0.0,0.134,0.22,135.757,0,1
mo thugs family ,ghetto cowboy,2000,12,0.693,0.637,0.0,-5.487,1.0,0.158,0.00096,0.00498,0.0908,0.204,170.26,8793059,1
whitney houston feat. faith evans & kelly price,heartbreak hotel,1998,11,0.724,0.535,3.0,-7.616,0.0,0.0588,0.0477,0.0,0.0314,0.664,133.816,7074564,1
goo goo dolls,iris,1998,09,0.315,0.715,11.0,-8.072,0.0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,99185,1
boyz ii men,i will get there,1998,01,0.314,0.299,1.0,-13.685,1.0,0.0333,0.827,0.0,0.0923,0.506,87.757,13996845,1
jo dee messina,stand beside me,1998,03,0.587,0.72,0.0,-7.746,1.0,0.0278,0.179,0.0,0.0878,0.33,99.916,1148002,1
2pac,changes,1998,01,0.862,0.676,7.0,-6.336,1.0,0.0859,0.0378,0.0,0.251,0.281,111.111,7290610,1
new radicals,you get what you give,1998,01,0.618,0.896,2.0,-5.357,1.0,0.0307,0.171,0.0,0.0875,0.711,113.961,16325496,1
tim mcgraw,for a little while,2015,06,0.554,0.815,7.0,-7.954,1.0,0.0256,0.133,0.0,0.0778,0.618,99.333,2167019,1
lenny kravitz,fly away,1998,05,0.586,0.872,7.0,-5.066,1.0,0.0483,0.018,0.0,0.622,0.729,159.925,7184942,1
faith hill,this kiss,1998,04,0.398,0.804,11.0,-5.559,1.0,0.0451,0.175,0.0,0.181,0.709,186.752,5046422,1
diamond rio,unbelievable,1998,07,0.765,0.596,11.0,-7.586,1.0,0.0518,0.5,0.0,0.289,0.941,158.112,4531634,1
sara evans,no place that far,1998,10,0.547,0.373,0.0,-7.336,1.0,0.0273,0.504,0.0,0.176,0.182,132.741,6574792,1
sheryl crow,my favorite mistake,1998,09,0.609,0.741,4.0,-8.193,0.0,0.0314,0.00643,0.000204,0.322,0.613,104.68,4537396,1
dru hill ,how deep is your love,1998,01,0.72,0.434,6.0,-9.08,1.0,0.0907,0.0367,1.52e-05,0.318,0.756,94.421,10451489,1
next,too close,1997,09,0.847,0.402,7.0,-9.952,1.0,0.0641,0.0118,0.0,0.283,0.752,99.693,17948207,1
lauryn hill,ex-factor,1998,08,0.593,0.619,3.0,-9.003,0.0,0.0976,0.118,0.0,0.484,0.668,80.02,1110631,1
matchbox 20,back 2 good,1996,10,0.559,0.504,7.0,-9.455,1.0,0.0246,0.106,0.0,0.13,0.479,89.051,8358131,1
randy travis,spirit of a boy  wisdom of a man,1998,01,0.462,0.406,3.0,-10.816,1.0,0.0276,0.667,3.39e-05,0.117,0.254,71.887,7207844,1
reba,wrong night,1998,06,0.54,0.949,9.0,-4.093,1.0,0.105,0.115,0.0,0.302,0.896,156.835,22668219,1
tyrese,sweet lady,1998,08,0.588,0.522,9.0,-6.254,0.0,0.0383,0.233,0.0,0.24,0.584,66.024,1244288,1
the wilkinsons,fly ,1998,07,0.531,0.47,6.0,-8.004,1.0,0.0331,0.571,0.0,0.0688,0.246,170.395,302186,1
everlast,what it's like,1998,09,0.678,0.556,0.0,-7.423,1.0,0.0281,0.0904,0.0334,0.0866,0.405,85.158,883572,1
the offspring,pretty fly ,1998,11,0.722,0.901,11.0,-3.66,0.0,0.105,0.112,0.0,0.0674,0.963,143.401,8513796,1
dixie chicks,you were mine,1998,01,0.542,0.346,9.0,-6.598,1.0,0.0296,0.342,0.0,0.283,0.173,139.856,2990070,1
tlc,silly ho,1999,02,0.837,0.784,9.0,-3.874,1.0,0.0866,0.0387,0.471,0.32,0.836,145.578,1148002,1
outkast,rosa parks,1998,09,0.792,0.701,6.0,-7.198,0.0,0.283,0.104,0.0,0.761,0.251,103.888,1148002,1
spice girls,goodbye,2000,01,0.552,0.694,4.0,-4.489,1.0,0.026,0.0846,0.0,0.117,0.359,136.019,1779785,1
george strait,meanwhile,2017,12,0.504,0.481,7.0,-6.305,1.0,0.0282,0.0349,0.0042,0.134,0.165,123.827,652589,1
barenaked ladies,one week,1998,07,0.702,0.898,9.0,-6.003,1.0,0.0373,0.00854,0.000154,0.0917,0.731,112.845,9669665,1
alan jackson,right on the money,1998,08,0.762,0.415,3.0,-11.262,1.0,0.0302,0.423,0.0,0.316,0.567,113.975,0,1
jennifer love hewitt,how do i deal,1998,11,0.596,0.831,5.0,-6.319,1.0,0.112,0.017,0.0,0.0766,0.322,94.846,6574792,1
shania twain,that don't impress me much,1999,11,0.743,0.873,10.0,-4.943,0.0,0.0507,0.14,0.0,0.142,0.965,125.005,1693695,1
billy ray cyrus,busy man,1998,01,0.586,0.565,7.0,-9.867,1.0,0.0409,0.112,0.0,0.234,0.511,163.819,8513796,1
trisha yearwood,powerful thing,2007,01,0.642,0.846,2.0,-3.842,1.0,0.0464,0.42,0.0,0.0402,0.944,147.938,1613742,1
mariah carey,i still believe,1999,03,0.604,0.53,7.0,-7.597,1.0,0.0332,0.217,0.0,0.125,0.176,117.941,272614,1
ice cube ,pushin' weight,1998,11,0.824,0.837,10.0,-4.264,0.0,0.217,0.00361,0.0,0.106,0.545,91.79,1507708,1
u2,sweetest thing,1987,03,0.521,0.651,0.0,-8.999,1.0,0.0516,0.0404,1.32e-05,0.16,0.512,141.612,5468001,1
aaron tippin,for you i will,1998,01,0.625,0.601,1.0,-7.092,1.0,0.0291,0.186,0.00533,0.249,0.257,107.724,910711,1
alanis morissette,unsent,1998,10,0.392,0.375,2.0,-8.933,1.0,0.034,0.389,0.0,0.075,0.103,177.484,1148002,1
everclear,father of mine,1997,10,0.568,0.94,1.0,-5.401,1.0,0.0411,0.000431,4.96e-05,0.0779,0.738,97.096,1148002,1
juvenile,ha,1998,01,0.868,0.831,4.0,-5.406,0.0,0.236,0.0224,0.0,0.0725,0.653,91.963,6643768,1
kenny chesney,how forever feels,1999,02,0.723,0.674,7.0,-7.427,1.0,0.0297,0.0986,1.83e-05,0.279,0.61,124.9,22668219,1
madonna,the power of good-bye,1998,03,0.534,0.561,5.0,-11.089,0.0,0.0409,0.0442,0.678,0.189,0.219,84.978,657037,1
snoop dogg ,woof,1998,01,0.797,0.786,6.0,-7.135,0.0,0.385,0.066,0.0,0.272,0.85,166.239,30684815,1
alabama,keepin' up,2005,05,0.677,0.756,4.0,-7.063,1.0,0.0245,0.0272,0.0,0.0981,0.805,133.921,2066421,1
shaggy ,luv me  luv me,2002,01,0.869,0.776,1.0,-6.918,0.0,0.225,0.175,1.08e-06,0.165,0.771,96.905,348711,1
brian mcknight ,hold me,1997,01,0.862,0.469,0.0,-8.294,1.0,0.047,0.0478,0.000101,0.0584,0.647,96.935,1360342,1
alanis morissette,thank u,1998,10,0.672,0.616,0.0,-5.764,1.0,0.0258,0.379,2.73e-05,0.0887,0.566,92.094,5368774,1
collin raye,someone you used to know,1998,06,0.589,0.369,9.0,-11.477,1.0,0.0242,0.123,2.21e-06,0.114,0.295,98.997,2653116,1
deryl dodd,a bitter end,2017,04,0.595,0.418,9.0,-8.092,1.0,0.0308,0.568,1.27e-05,0.116,0.25,138.069,4508690,1
shae jones,talk show shhh!,1999,01,0.884,0.26,10.0,-7.458,0.0,0.0558,0.0244,0.0,0.0688,0.516,121.937,3755890,1
foxy brown,hot spot,1999,01,0.894,0.773,7.0,-6.971,1.0,0.336,0.000719,2.65e-05,0.0388,0.622,92.952,2038473,1
faith hill,let me let go,1998,04,0.592,0.49,6.0,-8.053,1.0,0.0241,0.489,0.0,0.0967,0.29,91.775,1017482,1
cool breeze ,watch for the hook,1999,01,0.561,0.72,1.0,-4.854,1.0,0.355,0.0211,0.0,0.353,0.518,86.953,16325496,1
ja rule ,always on time,2001,01,0.607,0.714,5.0,-6.007,0.0,0.278,0.205,0.0,0.301,0.827,96.619,1319655,1
nickelback,how you remind me,2001,09,0.446,0.764,10.0,-5.042,1.0,0.033,0.00135,0.0,0.099,0.543,172.094,4509679,1
usher,u got it bad,2001,08,0.816,0.5,1.0,-4.551,1.0,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,1148002,1
linkin park,in the end,2000,10,0.542,0.853,3.0,-6.407,0.0,0.0498,0.0103,0.0,0.108,0.37,105.256,1148002,1
no doubt ,hey baby,2001,12,0.705,0.872,11.0,-3.557,0.0,0.126,0.0618,0.0,0.227,0.75,93.628,68069,1
creed,my sacrifice,2001,01,0.32,0.88,2.0,-6.035,1.0,0.0504,0.000101,4.31e-06,0.076,0.257,146.349,2668206,1
brandy,what about us?,2019,10,0.686,0.698,5.0,-2.942,0.0,0.223,0.263,0.0,0.39,0.748,93.118,4283369,1
alicia keys,a woman's worth,2001,06,0.667,0.41,4.0,-8.323,0.0,0.138,0.331,0.0,0.064,0.493,75.069,571069,1
shakira,whenever  wherever,2001,11,0.793,0.832,1.0,-4.862,0.0,0.0406,0.236,1.12e-05,0.202,0.872,107.661,1037187,1
mary j. blige,no more drama,2001,01,0.659,0.852,6.0,-6.842,0.0,0.143,0.584,0.000331,0.0812,0.686,97.963,1589724,1
puddle of mudd,blurry,2001,01,0.44,0.929,3.0,-4.494,0.0,0.0525,0.01,0.0,0.142,0.495,157.49,523366,1
mary j. blige,family affair,2001,01,0.925,0.56,8.0,-3.795,0.0,0.0436,0.138,1.19e-05,0.0861,0.966,92.895,2668206,1
outkast ,the whole world,2001,10,0.815,0.852,2.0,-6.176,1.0,0.401,0.0958,1.32e-06,0.0288,0.717,184.666,72937,1
enrique iglesias,hero,2001,01,0.567,0.65,7.0,-5.478,1.0,0.0447,0.135,1.94e-05,0.11,0.154,76.036,4247961,1
michael jackson,butterflies,2001,10,0.708,0.655,8.0,-2.69,1.0,0.0883,0.0583,2.1e-06,0.11,0.545,89.99,42225,1
city high ,caramel,2001,01,0.792,0.661,5.0,-8.211,0.0,0.304,0.178,9.7e-06,0.0888,0.297,93.005,3351328,1
mr. cheeks,lights  camera  action!,2001,01,0.801,0.931,1.0,-6.602,1.0,0.0727,0.128,0.0,0.145,0.808,105.526,1613742,1
tweet,oops ,2002,04,0.66,0.536,10.0,-8.786,0.0,0.29,0.233,0.00669,0.111,0.775,159.963,2859071,1
five for fighting,superman ,2000,09,0.382,0.416,0.0,-9.303,1.0,0.0302,0.0733,0.0,0.0719,0.125,102.089,130134,1
alanis morissette,hands clean,2002,02,0.513,0.82,7.0,-5.428,1.0,0.0299,0.00192,2.83e-06,0.504,0.52,99.952,2471226,1
keke wyatt ,nothing in this world,2001,01,0.702,0.64,6.0,-3.24,1.0,0.0479,0.203,0.0,0.0326,0.4,132.002,592195,1
steve holy,good morning beautiful,2000,10,0.565,0.5,7.0,-8.822,1.0,0.031,0.452,0.0,0.137,0.242,70.984,5165178,1
busta rhymes,break ya neck,2001,11,0.82,0.809,4.0,-6.759,0.0,0.251,0.443,0.00175,0.0613,0.737,83.011,9669665,1
jewel,standing still,2001,10,0.615,0.68,2.0,-6.616,1.0,0.0338,0.152,7.18e-06,0.0797,0.34,123.9,303064,1
fat joe ,we thuggin',2001,12,0.896,0.649,8.0,-3.792,1.0,0.208,0.177,0.0,0.0759,0.822,99.107,1693695,1
brad paisley,wrapped around,2001,05,0.616,0.758,9.0,-8.43,1.0,0.0434,0.093,0.0,0.132,0.447,141.495,2167019,1
fat joe ,what's luv?,2002,01,0.822,0.728,8.0,-4.576,1.0,0.0732,0.0353,4.12e-05,0.0818,0.899,93.934,571193,1
brooks & dunn,the long goodbye,2009,09,0.498,0.619,8.0,-5.939,1.0,0.0297,0.263,1.42e-05,0.108,0.569,145.384,1604663,1
r. kelly,the world's greatest,2013,06,0.661,0.604,11.0,-6.436,0.0,0.0358,0.248,0.0,0.0469,0.721,95.971,1604663,1
tim mcgraw,the cowboy in me,2010,11,0.488,0.569,2.0,-7.323,1.0,0.0294,0.076,1.06e-06,0.0796,0.153,71.92,623433,1
train,drops of jupiter ,2001,03,0.468,0.64,0.0,-5.862,1.0,0.0275,0.154,0.0,0.154,0.499,79.297,6859142,1
toya,i do!!,2001,07,0.781,0.583,6.0,-7.83,0.0,0.0628,0.0859,0.00216,0.058,0.91,156.264,715537,1
aaliyah,rock the boat,2019,06,0.641,0.72,5.0,-5.209,1.0,0.0336,0.0688,0.00286,0.193,0.418,92.988,6574792,1
usher,u don't have to call,2001,08,0.793,0.568,1.0,-4.958,1.0,0.0459,0.0478,3.57e-05,0.0304,0.806,100.005,1255714,1
mystikal,bouncin' back ,2001,12,0.883,0.896,0.0,-3.695,1.0,0.208,0.268,1.04e-06,0.0564,0.748,93.928,1412927,1
martina mcbride,blessed,2001,09,0.587,0.629,7.0,-7.439,1.0,0.0424,0.183,0.0,0.0686,0.425,114.993,2655809,1
aaliyah,more than a woman,2019,07,0.651,0.644,11.0,-5.917,1.0,0.0797,0.0548,0.00124,0.115,0.782,87.0,828871,1
alan jackson,where were you ,2010,11,0.623,0.387,0.0,-9.537,1.0,0.0316,0.549,0.0,0.0764,0.189,115.362,462371,1
george strait,run,2001,01,0.547,0.562,11.0,-10.046,0.0,0.0326,0.499,0.00104,0.129,0.331,75.604,107200,1
mobb deep ,hey luv ,2001,12,0.833,0.68,7.0,-5.408,1.0,0.227,0.157,0.0,0.189,0.641,98.996,372293,1
p.o.d.,youth of the nation,2001,09,0.563,0.86,8.0,-7.533,1.0,0.0621,0.00834,0.0106,0.39,0.517,97.867,1409356,1
kenny chesney,young,2002,04,0.684,0.84,9.0,-5.753,1.0,0.0433,0.0278,0.0,0.329,0.682,125.801,27041,1
dixie chicks,some days you gotta dance,1999,08,0.626,0.903,4.0,-8.072,1.0,0.0694,0.307,0.0007,0.0383,0.909,170.229,1268904,1
nelly,#1,2002,06,0.792,0.6,7.0,-6.157,1.0,0.228,0.0236,0.0,0.419,0.463,89.985,439343,1
chris cagle,i breathe in  i breathe out,2010,01,0.316,0.514,7.0,-7.048,1.0,0.0271,0.178,0.0,0.194,0.242,185.882,252765,1
michelle branch,all you wanted,2001,07,0.499,0.72,8.0,-9.101,1.0,0.0286,0.00466,0.00303,0.122,0.652,96.103,586720,1
joe diffie,in another world,2001,10,0.47,0.63,7.0,-7.194,0.0,0.0266,0.057,0.0,0.257,0.357,78.0,300129,1
ashanti,foolish,2002,01,0.477,0.728,0.0,-5.71,1.0,0.0831,0.358,0.0,0.11,0.69,89.209,1308032,1
enrique iglesias,escape,2001,01,0.778,0.851,11.0,-5.288,1.0,0.0297,0.033,0.00106,0.152,0.881,125.993,4902302,1
corey ,hush lil' lady,2002,01,0.797,0.679,7.0,-6.849,1.0,0.0493,0.0406,6.32e-06,0.149,0.729,137.477,724714,1
toby keith,my list,2008,01,0.618,0.722,1.0,-4.22,0.0,0.0384,0.352,0.0,0.15,0.382,87.062,1669624,1
toby keith,i wanna talk about me,2001,08,0.765,0.87,5.0,-5.191,1.0,0.0499,0.168,0.0,0.125,0.684,106.06,4311,1
jaheim ,anything,2001,03,0.731,0.377,5.0,-7.907,1.0,0.0425,0.0516,0.0,0.137,0.452,105.743,488113,1
tommy shane steiner,what if she's an angel,2002,04,0.535,0.528,8.0,-7.453,1.0,0.0258,0.308,1.11e-06,0.0912,0.41,146.169,0,1
jonell & method man,round and round,2002,01,0.637,0.655,8.0,-6.576,1.0,0.283,0.534,8.12e-06,0.142,0.739,92.644,687050,1
angie stone,brotha,2001,10,0.801,0.434,7.0,-9.174,0.0,0.376,0.538,0.0,0.0729,0.661,132.254,1965600,1
p.o.d.,alive,2001,09,0.421,0.95,10.0,-3.985,1.0,0.0768,1.21e-05,0.000214,0.314,0.553,80.912,1409356,1
jay-z,jigga,2004,11,0.579,0.96,1.0,-3.152,0.0,0.245,0.102,0.0,0.0674,0.566,133.63,1559058,1
lenny kravitz,dig in,2001,01,0.671,0.921,9.0,-3.878,1.0,0.0291,0.0129,0.0235,0.0579,0.825,118.424,341933,1
system of a down,chop suey,2001,09,0.419,0.934,7.0,-3.908,0.0,0.12,0.000278,0.0015,0.132,0.286,127.288,216850,1
garth brooks,wrapped up in you,2010,10,0.64,0.525,7.0,-11.776,1.0,0.0573,0.183,1.2e-06,0.145,0.523,103.566,7071216,1
the offspring,defy you,2005,06,0.491,0.841,11.0,-3.651,0.0,0.0387,0.000609,2.4e-06,0.131,0.669,92.296,119688,1
ludacris ,saturday ,2001,01,0.574,0.813,11.0,-6.192,0.0,0.416,0.026,0.0,0.316,0.692,99.004,2859071,1
iio,rapture ,2006,06,0.661,0.855,8.0,-8.403,1.0,0.0377,0.0722,0.0185,0.199,0.601,123.943,1678659,1
dmx ,i miss you,2001,01,0.725,0.71,6.0,-5.172,1.0,0.194,0.142,0.0,0.106,0.566,90.568,944651,1
backstreet boys,drowning,2001,10,0.568,0.782,6.0,-5.968,1.0,0.0396,0.0799,0.0,0.0985,0.481,141.942,414988,1
sharissa,any other night,2002,01,0.737,0.528,4.0,-7.801,0.0,0.124,0.152,0.0,0.112,0.602,77.0,475841,1
amanda perez,never,2004,01,0.724,0.441,0.0,-7.341,1.0,0.0277,0.586,0.0,0.122,0.675,122.077,657037,1
david ball,riding with private malone,2001,09,0.648,0.527,4.0,-8.862,1.0,0.0515,0.405,0.0,0.0978,0.515,93.93,545528,1
jagged edge,goodbye,2001,07,0.821,0.727,6.0,-6.262,1.0,0.105,0.134,2.4e-06,0.0532,0.971,130.0,724714,1
puddle of mudd,control,2001,08,0.444,0.913,6.0,-3.452,1.0,0.0992,0.00308,0.0,0.38,0.569,163.689,573970,1
lady gaga,bad romance,2009,11,0.696,0.921,0.0,-3.755,1.0,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,1308032,1
owl city,fireflies,2009,01,0.591,0.649,3.0,-6.72,1.0,0.0417,0.0294,0.0,0.133,0.489,90.002,1367928,1
jason derulo,whatcha say,2010,02,0.615,0.711,11.0,-5.507,1.0,0.0779,0.0444,0.0,0.145,0.711,144.036,684185,1
iyaz,replay,2009,08,0.706,0.751,9.0,-6.323,1.0,0.0708,0.173,0.0,0.168,0.195,91.031,973693,1
david guetta ,sexy chick,2010,11,0.809,0.562,11.0,-7.694,0.0,0.0534,0.0816,0.000418,0.105,0.798,130.003,1229429,1
lady gaga,paparazzi,2008,01,0.755,0.688,8.0,-3.97,1.0,0.0535,0.0947,0.0,0.0852,0.429,114.928,13868,1
jay sean ,down,2009,01,0.663,0.693,11.0,-4.505,0.0,0.0311,0.0149,0.0,0.0778,0.71,66.002,114993,1
miley cyrus,party in the u.s.a.,2009,01,0.454,0.708,10.0,-4.526,0.0,0.0675,0.00124,0.000181,0.0679,0.483,192.18,200442,1
the black eyed peas,meet me halfway,2009,01,0.785,0.604,11.0,-6.79,0.0,0.0834,0.00489,2.74e-05,0.25,0.436,130.03,3167295,1
beyonce,sweet dreams,2008,11,0.694,0.825,1.0,-5.986,1.0,0.111,0.0895,1.86e-05,0.0618,0.788,121.949,823061,1
lady antebellum,need you now,2010,01,0.587,0.622,4.0,-5.535,1.0,0.0303,0.0927,0.000636,0.2,0.231,107.943,1806346,1
taylor swift,you belong with me,2008,11,0.687,0.783,6.0,-4.44,1.0,0.0386,0.162,1.35e-05,0.114,0.443,129.964,1196891,1
kelly clarkson,already gone,2009,03,0.209,0.872,9.0,-2.996,1.0,0.0757,0.217,0.0,0.0768,0.294,78.139,1462316,1
drake ,forever,2009,01,0.544,0.92,5.0,-1.474,0.0,0.277,0.244,0.0,0.19,0.519,105.307,1537646,1
the black eyed peas,i gotta feeling,2009,01,0.741,0.748,0.0,-6.299,1.0,0.0264,0.0823,0.0,0.34,0.6,127.965,387222,1
rihanna,russian roulette,2009,11,0.48,0.486,6.0,-5.754,0.0,0.0447,0.046,0.0,0.107,0.265,80.051,1076265,1
kings of leon,use somebody,2008,09,0.276,0.715,0.0,-5.356,1.0,0.0432,0.00552,0.000417,0.201,0.173,137.028,163190,1
chris brown ,i can transform ya,2009,12,0.541,0.953,5.0,-4.229,1.0,0.107,0.048,0.0,0.192,0.856,111.378,1669624,1
justin bieber,one time,2009,01,0.707,0.833,1.0,-2.553,0.0,0.0359,0.0808,4.42e-05,0.0778,0.734,145.997,135541,1
john mayer,half of my heart,2009,11,0.681,0.593,5.0,-9.327,1.0,0.0251,0.435,0.000117,0.106,0.731,115.058,563152,1
taylor swift,fifteen,2008,11,0.556,0.651,7.0,-4.396,1.0,0.0266,0.067,0.0,0.145,0.203,95.485,4847810,1
cascada,evacuate the dancefloor,2009,08,0.76,0.694,0.0,-5.856,1.0,0.0458,0.0195,0.0,0.29,0.9,127.009,3161759,1
50 cent ,baby by me,2009,01,0.637,0.827,0.0,-4.721,0.0,0.0773,0.00462,0.0116,0.0276,0.345,190.097,687050,1
jay sean ,do you remember,2009,01,0.854,0.664,11.0,-4.88,1.0,0.085,0.0278,0.0,0.118,0.782,125.84,5708514,1
birdman ,money to blow,2009,01,0.709,0.562,6.0,-8.707,1.0,0.0675,0.0103,0.0,0.347,0.663,133.023,280358,1
zac brown band,toes,2008,11,0.8,0.759,11.0,-5.398,1.0,0.0378,0.655,0.0,0.0897,0.821,129.979,1380693,1
luke bryan,do i,2009,01,0.581,0.691,9.0,-5.33,1.0,0.0333,0.257,0.0,0.11,0.299,137.985,466921,1
usher,papers,2010,03,0.802,0.556,1.0,-5.395,1.0,0.0418,0.0339,0.0,0.0958,0.158,120.047,546466,1
mariah carey,obsessed,2009,01,0.742,0.471,1.0,-5.513,1.0,0.0695,0.0517,0.0,0.862,0.384,86.467,654482,1
reba,consider me gone,2009,01,0.587,0.732,8.0,-3.851,1.0,0.0296,0.098,0.0,0.0917,0.453,97.031,2668206,1
boys like girls ,two is better than one,2009,09,0.521,0.702,0.0,-5.189,1.0,0.0331,0.189,0.0,0.0962,0.25,127.976,3432401,1
kris allen,live like we're dying,2009,11,0.589,0.893,0.0,-2.948,1.0,0.0397,0.0273,0.0,0.343,0.94,92.011,5165178,1
miranda lambert,white liar,2009,09,0.35,0.777,10.0,-4.33,1.0,0.0336,0.0499,0.000742,0.413,0.419,185.04,565277,1
michael franti & spearhead ,say hey ,2008,01,0.743,0.981,5.0,-4.347,0.0,0.0899,0.0368,1.17e-06,0.178,0.95,93.003,1965600,1
new boyz ,tie me down,2009,09,0.42,0.787,8.0,-4.467,1.0,0.294,0.0104,0.0,0.198,0.38,97.967,1215018,1
train,hey  soul sister,2010,12,0.673,0.886,1.0,-4.44,0.0,0.0431,0.185,0.0,0.0826,0.795,97.012,589968,1
mario ,break up,2009,10,0.44,0.517,0.0,-7.355,1.0,0.363,0.428,0.0,0.173,0.475,73.881,742967,1
pitbull,hotel room service,2009,08,0.851,0.629,1.0,-8.385,1.0,0.175,0.00705,0.000372,0.0746,0.789,125.984,1380693,1
shinedown,if you only knew,2008,06,0.449,0.956,9.0,-4.011,0.0,0.0398,0.000347,0.0,0.325,0.321,97.011,208437,1
